scene_id,line_id,speaker,emotion_note,text_raw,text_with_emoji,caption,cfg_text,cfg_caption,cfg_speaker,num_steps,num_candidates,seed,status,approved_candidate,notes
s3_ev2,line_003,白雨,"喘ぎ(弱),恥じらい",（子宮紋が熱く疼いて…… ⏸️ 乳首がびんびんに立っちゃってる……）,🥵🫣 （子宮紋が熱く疼いて…… ⏸️ 乳首がびんびんに立っちゃってる……） 🫣,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,7504254080831020178,approved,3,intensity=medium
s3_ev2,line_004,白雨,"困惑,甘え",（美しい…… ⏸️ 魅入られそう…… ⏸️ 怖いのに、なんだか心地いい……）,😖😏 （美しい…… ⏸️ 魅入られそう…… ⏸️ 怖いのに、なんだか心地いい……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,1452436364103583199,approved,3,intensity=medium
s3_ev2,line_005,白雨,"拒絶,喘ぎ(弱)",…… ⏸️ んっ…… ⏸️ やめて……はぁ……！,😱🥵 …… ⏸️ んっ…… ⏸️ やめて……はぁ……！ 🥵,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,471677819241736531,approved,3,intensity=medium
s3_ev3,line_001,白雨,"動揺,喘ぎ(弱)",（腰までつるに包まれて…… ⏸️ あぁん……）,😰🥵 （腰までつるに包まれて…… ⏸️ あぁん……） 🥵,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,6301778989758463803,approved,3,intensity=medium
s3_ev3,line_002,白雨,"喘ぎ(弱),恥じらい",（衣服が乱されて、つるが乳房とお腹をねっとり這う……）,🥵🫣 （衣服が乱されて、つるが乳房とお腹をねっとり這う……） 🫣,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,6114877941454879491,approved,3,intensity=medium
s3_ev3,line_003,白雨,"喘ぎ(強),困惑",（子宮紋が激しく脈打って…… ⏸️ 体が「心地いい」って感じちゃってる……）,🥵😖 （子宮紋が激しく脈打って…… ⏸️ 体が「心地いい」って感じちゃってる……） 🥵😖💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,2879765087803741383,approved,3,intensity=strong
s3_ev3,line_004,白雨,"喘ぎ(強),恥じらい,崩壊",（嫌なのに…… ⏸️ もっと欲しいって…… ⏸️ おまんこがヒクヒク止まらない……）,🥵🫣😭 （嫌なのに…… ⏸️ もっと欲しいって…… ⏸️ おまんこがヒクヒク止まらない……） 🫣😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,5834858014257775275,approved,3,intensity=strong
s3_ev3,line_005,白雨,"崩壊,困惑",（もう…… ⏸️ 抵抗するのが、面倒になってきた……）,😭😖 （もう…… ⏸️ 抵抗するのが、面倒になってきた……） 😭😖💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,2230985337005448468,approved,3,intensity=strong
s3_ev3,line_006,白雨,"喘ぎ(強),崩壊",…… ⏸️ もう…… ⏸️ だめ……溶けちゃう……,🥵😭 …… ⏸️ もう…… ⏸️ だめ……溶けちゃう…… 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,6530455943223164251,approved,3,intensity=strong
s3_boss_ev1,line_001,白雨,"絶望,恐怖",（出口があと少しなのに…… ⏸️ ！）,😭😱 （出口があと少しなのに…… ⏸️ ！） 😱,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,8873157089253415330,approved,3,intensity=medium
s3_boss_ev1,line_002,白雨,"恐怖,動揺",（巨大な主つるが背後から抱きすくめて……）,😱😰 （巨大な主つるが背後から抱きすくめて……） 😰,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,9135038553279813860,approved,3,intensity=medium
s3_boss_ev1,line_003,白雨,"喘ぎ(弱),困惑",（太い触手が胸と腰を締めつけて、子宮の奥まで甘い刺激が響く……）,🥵😖 （太い触手が胸と腰を締めつけて、子宮の奥まで甘い刺激が響く……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,3546897437572041845,approved,3,intensity=medium
s3_boss_ev1,line_004,白雨,"困惑,甘え",（もう…… ⏸️ 手が届かない…… ⏸️ 体が熱くて、頭がぼんやりして……）,😖😏 （もう…… ⏸️ 手が届かない…… ⏸️ 体が熱くて、頭がぼんやりして……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2635041215832896708,approved,3,intensity=medium
s3_boss_ev1,line_005,白雨,"困惑,甘え",（このまま包まれても…… ⏸️ いいかも…… ⏸️ って、思っちゃう……）,😖😏 （このまま包まれても…… ⏸️ いいかも…… ⏸️ って、思っちゃう……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,507190799379761000,approved,3,intensity=medium
s3_boss_ev1,line_006,白雨,"恐怖,拒絶",…… ⏸️ あっ…… ⏸️ やだ……離してぇ……！,😱 …… ⏸️ あっ…… ⏸️ やだ……離してぇ……！,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,269961754679446927,approved,3,intensity=medium
s3_boss_ev2,line_001,白雨,"絶望,崩壊",（…… ⏸️ もう…… ⏸️ 抵抗できない……）,😭 （…… ⏸️ もう…… ⏸️ 抵抗できない……） 😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,6935309846850357724,approved,3,intensity=strong
s3_boss_ev2,line_002,白雨,"崩壊,甘え",（無数のつるに包まれて、花のつぼみの中へ沈んでいく……）,😭😏 （無数のつるに包まれて、花のつぼみの中へ沈んでいく……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,5192886853461560378,approved,3,intensity=medium
s3_boss_ev2,line_003,白雨,"喘ぎ(強),崩壊",（子宮紋がつると完全に共鳴して激しく脈動……）,🥵😭 （子宮紋がつると完全に共鳴して激しく脈動……） 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,9069044688004777433,approved,3,intensity=strong
s3_boss_ev2,line_004,白雨,"崩壊,甘え",（体がつるの一部になりかけて…… ⏸️ おまんこが花の蜜を欲しがるように開いていく……）,😭😏 （体がつるの一部になりかけて…… ⏸️ おまんこが花の蜜を欲しがるように開いていく……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,7119528281726499242,approved,3,intensity=medium
s3_boss_ev2,line_005,白雨,"崩壊,甘え",（…… ⏸️ もう、人間じゃなくていい…… ⏸️ このまま、ずっと快楽に浸っていたい……）,😭😏 （…… ⏸️ もう、人間じゃなくていい…… ⏸️ このまま、ずっと快楽に浸っていたい……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,5727853828329731398,approved,3,intensity=medium
s3_boss_ev2,line_006,白雨,"絶望,崩壊",（ばんにんの誇りなんて…… ⏸️ どうでもいい…… ⏸️ 壊れた笑みが浮かんで……）,😭 （ばんにんの誇りなんて…… ⏸️ どうでもいい…… ⏸️ 壊れた笑みが浮かんで……） 😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,8508490857235662594,approved,3,intensity=strong
s3_boss_ev2,line_007,白雨,"放心,崩壊",（意識が、甘い快楽の海に溶けていく…… ⏸️ もう、戻りたくない……）,😌😭 （意識が、甘い快楽の海に溶けていく…… ⏸️ もう、戻りたくない……） 😭,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,7022995162682499169,approved,3,intensity=medium
